Nome,Região,Período,Resultado,Distrito
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2007,150229,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2010,138486,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2019,168684,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2011,149323,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2021,17095,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2006,150164,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2015,159811,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2013,167121,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2009,141607,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2017,150124,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,BOM RETIRO DISTRITO,2016,153256,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2016,204454,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2013,207639,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2009,156411,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2017,214806,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2015,217522,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2007,173873,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2018,19103,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2012,215162,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2010,155406,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2011,171127,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2006,169797,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2008,153075,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2019,229309,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2021,199208,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2020,217478,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CAMBUCI DISTRITO,2014,211146,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2013,73517,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2018,8107,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2011,63071,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2014,64609,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2009,87847,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2020,77608,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2008,84377,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2015,84047,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2017,79101,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2006,74417,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2010,87196,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2016,70412,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2007,73982,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2021,81941,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2019,88126,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,CONSOLACAO DISTRITO,2012,66594,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2012,122257,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2015,114238,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2020,93107,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2010,153372,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2011,161088,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2017,107351,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2013,121664,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2016,110364,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2006,161328,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2014,12259,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2007,16473,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2019,87405,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2009,173902,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2021,125605,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2018,106977,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,LIBERDADE DISTRITO,2008,165711,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2006,172398,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2012,118685,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2015,101278,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2010,122916,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2007,119974,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2008,123118,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2017,112391,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2013,97988,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2019,105118,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2011,117818,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2014,99491,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2020,102408,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2016,108402,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2009,127348,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2021,98526,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,REPUBLICA DISTRITO,2018,113277,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2016,139659,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2006,182934,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2010,184407,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2020,143476,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2007,185578,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2019,144121,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2021,153036,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2011,172528,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2009,186701,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2015,15156,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2017,139565,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2014,157797,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2012,167733,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2013,172731,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2018,127184,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SANTA CECILIA DISTRITO,2008,18949,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2012,115925,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2008,119093,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2010,106659,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2014,108807,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2015,106499,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2016,81178,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2006,137283,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2011,120925,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2019,96287,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2013,110284,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2017,83946,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2007,119157,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2018,101641,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2021,82481,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2020,90389,SE
PROPORCAO DE EMPREGOS FORMAIS NO COMERCIO,SE DISTRITO,2009,128395,SE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2017,879795,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2018,88053,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2016,874058,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2006,826365,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2013,862487,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2015,862935,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2019,878702,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2011,852052,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2008,831661,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2021,878613,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2014,857199,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2009,849236,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2007,840201,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2010,847104,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2020,887778,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BELA VISTA DISTRITO,2012,848231,BELA VISTA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2011,433674,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2014,487866,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2013,475555,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2021,543967,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2018,527478,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2017,5142,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2019,506317,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2020,553341,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2012,567892,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2009,524873,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2015,492801,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2006,470786,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2010,539469,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2016,508555,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2008,504617,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,BOM RETIRO DISTRITO,2007,481963,BOM RETIRO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2017,670653,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2019,654561,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2014,641823,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2007,541634,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2020,660078,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2006,549951,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2009,574978,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2013,617483,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2015,64153,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2008,571258,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2016,676639,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2018,69859,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2010,633946,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2021,687341,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2011,650348,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CAMBUCI DISTRITO,2012,598216,CAMBUCI
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2018,883517,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2010,849472,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2013,85513,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2020,881944,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2014,872827,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2019,883731,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2021,8803,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2009,857306,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2015,859042,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2012,86057,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2011,848653,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2008,831797,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2016,890379,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2006,851777,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2017,878027,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,CONSOLACAO DISTRITO,2007,86601,CONSOLACAO
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2012,79611,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2021,830877,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2013,779861,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2018,848103,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2014,79451,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2006,680281,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2007,734716,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2019,866494,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2011,766632,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2015,810443,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2017,84133,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2008,758059,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2020,862226,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2009,740866,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2010,778455,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,LIBERDADE DISTRITO,2016,833631,LIBERDADE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2020,852575,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2021,853531,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2018,838215,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2015,823368,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2011,801445,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2014,815296,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2013,810067,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2009,789459,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2010,795559,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2017,836077,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2019,854642,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2007,819971,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2016,832891,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2012,788284,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2008,796648,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,REPUBLICA DISTRITO,2006,751438,REPUBLICA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2016,768722,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2021,807405,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2012,751382,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2007,707043,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2020,805669,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2008,683082,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2019,798918,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2017,766829,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2015,747726,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2011,722291,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2013,749215,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2018,772594,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2009,691235,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2014,75562,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2010,70264,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SANTA CECILIA DISTRITO,2006,719211,SANTA CECILIA
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SE DISTRITO,2011,843433,SE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SE DISTRITO,2015,851436,SE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SE DISTRITO,2007,841816,SE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SE DISTRITO,2021,877546,SE
PROPORCAO DE EMPREGOS FORMAIS NO SETOR DE SERVICOS,SE DISTRITO,2006,820258,SE
